Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Date_parsed,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,geopoint,prediction
Altona North,1/256 Mason St,2,t,640000,S,Williams,11/03/2017,2017-03-11T00:00:00.000000Z,11.1,3025,2,1,1,252,,1965,Hobsons Bay,-37.8397,144.8602,POINT(144.8602 -37.8397),635713.855851
Altona North,2/36 May St,3,h,675000,S,hockingstuart,14/05/2016,2016-05-14T00:00:00.000000Z,11.1,3025,3,2,2,171,109,2012,Hobsons Bay,-37.8337,144.8554,POINT(144.8554 -37.8337),597850.141357
Altona North,11 Beevers St,3,h,708000,S,Greg,15/10/2016,2016-10-15T00:00:00.000000Z,11.1,3025,3,1,2,585,97,1960,Hobsons Bay,-37.8258,144.8523,POINT(144.8523 -37.8258),648570.556809
Altona North,252 Millers Rd,4,h,693000,SP,Raine&Horne,22/05/2016,2016-05-22T00:00:00.000000Z,11.1,3025,4,2,4,315,170,2008,Hobsons Bay,-37.8391,144.8467,POINT(144.8467 -37.8391),772751.31415
Altona North,1/156 Chambers Rd,3,h,620000,SP,Hunter,22/08/2016,2016-08-22T00:00:00.000000Z,11.1,3025,5,2,2,276,100,2010,Hobsons Bay,-37.8262,144.8443,POINT(144.8443 -37.8262),588922.959689
Altona North,2 Gadsden St,3,h,728500,S,Jas,22/08/2016,2016-08-22T00:00:00.000000Z,11.1,3025,3,1,1,531,157,1960,Hobsons Bay,-37.8277,144.8385,POINT(144.8385 -37.8277),737888.716159
Altona North,24 Hansen St,3,h,931000,S,hockingstuart,22/08/2016,2016-08-22T00:00:00.000000Z,11.1,3025,3,2,1,590,160,1950,Hobsons Bay,-37.8382,144.8649,POINT(144.8649 -37.8382),856739.327729
Altona North,4 Prismall St,3,h,988000,S,Sweeney,22/08/2016,2016-08-22T00:00:00.000000Z,11.1,3025,3,1,4,715,,2008,Hobsons Bay,-37.8423,144.8632,POINT(144.8632 -37.8423),925748.684458
Altona North,6 Hill St,3,h,815000,S,hockingstuart,25/02/2017,2017-02-25T00:00:00.000000Z,11.1,3025,3,2,3,555,130,1960,Hobsons Bay,-37.8318,144.8388,POINT(144.8388 -37.8318),765266.051433
Altona North,5 Cresser St,4,h,1200000,SP,RT,27/11/2016,2016-11-27T00:00:00.000000Z,11.1,3025,4,1,4,633,158,1960,Hobsons Bay,-37.8375,144.8541,POINT(144.8541 -37.8375),945546.788463
Altona North,4/221 Blackshaws Rd,2,u,292000,S,Jas,28/08/2016,2016-08-28T00:00:00.000000Z,11.1,3025,2,1,1,153,70,1970,Hobsons Bay,-37.8332,144.8649,POINT(144.8649 -37.8332),405226.906512
Armadale,8/19 Mercer Rd,2,u,599000,S,Jellis,3/09/2016,2016-09-03T00:00:00.000000Z,6.3,3143,2,1,1,0,76,1964,Stonnington,-37.8543,145.0262,POINT(145.0262 -37.8543),603017.074687
Armadale,14/71 Denbigh Rd,3,u,995000,S,Marshall,3/12/2016,2016-12-03T00:00:00.000000Z,6.3,3143,3,2,2,0,100,1998,Stonnington,-37.8552,145.016,POINT(145.016 -37.8552),1025400.15167
Armadale,4/769 High St,3,t,1205000,S,Jellis,3/12/2016,2016-12-03T00:00:00.000000Z,6.3,3143,3,2,2,101,105,2000,Stonnington,-37.854,145.0135,POINT(145.0135 -37.854),1116227.05626
Armadale,7 Llaneast St,3,h,1939000,S,Jellis,3/12/2016,2016-12-03T00:00:00.000000Z,6.3,3143,3,2,2,296,150,1889,Stonnington,-37.8614,145.0274,POINT(145.0274 -37.8614),2004181.09673
Armadale,28 Cambridge St,3,h,1870000,S,Hodges,4/03/2017,2017-03-04T00:00:00.000000Z,6.3,3143,3,1,1,217,116,1888,Stonnington,-37.8592,145.0182,POINT(145.0182 -37.8592),1586722.86175
Armadale,3/20 Mercer Rd,3,t,1918000,SP,Jellis,4/03/2017,2017-03-04T00:00:00.000000Z,6.3,3143,3,2,2,0,165,1995,Stonnington,-37.8537,145.0267,POINT(145.0267 -37.8537),1516363.4778
Armadale,12 Willis St,3,h,2050000,S,Marshall,4/03/2017,2017-03-04T00:00:00.000000Z,6.3,3143,3,2,1,205,116,1910,Stonnington,-37.8574,145.0281,POINT(145.0281 -37.8574),1767399.25378
Armadale,11/17 Myamyn St,2,u,3625000,S,Jellis,4/06/2016,2016-06-04T00:00:00.000000Z,6.3,3143,3,2,2,0,,2006,Stonnington,-37.8555,145.0291,POINT(145.0291 -37.8555),1366882.7399
Armadale,526 Orrong Rd,4,h,3000000,VB,Jellis,4/06/2016,2016-06-04T00:00:00.000000Z,6.3,3143,4,2,2,1581,,1934,Stonnington,-37.858,145.0111,POINT(145.0111 -37.858),2310749.50656
Armadale,9/19 Mercer Rd,3,u,735000,PI,Marshall,7/05/2016,2016-05-07T00:00:00.000000Z,6.3,3143,3,2,1,2113,14,1970,Stonnington,-37.8543,145.0262,POINT(145.0262 -37.8543),786282.887925
Armadale,18/41 Kooyong Rd,2,u,645000,S,Marshall,8/10/2016,2016-10-08T00:00:00.000000Z,6.3,3143,3,1,1,0,,1960,Stonnington,-37.8596,145.0198,POINT(145.0198 -37.8596),689068.731059
Armadale,10 William St,1,h,1435000,SP,Jellis,8/10/2016,2016-10-08T00:00:00.000000Z,6.3,3143,2,2,1,144,107,1900,Stonnington,-37.8564,145.0228,POINT(145.0228 -37.8564),1258865.53364
Armadale,15/405 Dandenong Rd,1,u,280000,PI,hockingstuart,10/09/2016,2016-09-10T00:00:00.000000Z,6.3,3143,1,1,1,0,38,1975,Stonnington,-37.8619,145.0185,POINT(145.0185 -37.8619),331615.170224
Armadale,8/58 Sutherland Rd,2,u,592500,S,hockingstuart,10/12/2016,2016-12-10T00:00:00.000000Z,6.3,3143,2,1,1,0,73,1970,Stonnington,-37.8574,145.0174,POINT(145.0174 -37.8574),588647.760412
Armadale,40 New St,2,h,1210000,S,Marshall,12/11/2016,2016-11-12T00:00:00.000000Z,6.3,3143,2,1,0,249,96,1910,Stonnington,-37.8543,145.016,POINT(145.016 -37.8543),1318796.92453
Armadale,35 Northcote Rd,4,h,2801000,S,Marshall,12/11/2016,2016-11-12T00:00:00.000000Z,6.3,3143,4,2,2,624,222,1900,Stonnington,-37.8536,145.0173,POINT(145.0173 -37.8536),2408743.99684
Armadale,791 High St,3,h,1800000,PI,RT,15/10/2016,2016-10-15T00:00:00.000000Z,6.3,3143,3,2,2,405,121,1910,Stonnington,-37.8545,145.0145,POINT(145.0145 -37.8545),1845981.62731
Armadale,25 Llaneast St,4,h,2200000,PI,Jellis,15/10/2016,2016-10-15T00:00:00.000000Z,6.3,3143,4,1,2,495,163,1900,Stonnington,-37.8613,145.0264,POINT(145.0264 -37.8613),1906591.02335
Armadale,367 Dandenong Rd,6,h,5525000,S,Marshall,17/09/2016,2016-09-17T00:00:00.000000Z,6.3,3143,5,3,4,1491,516,1935,Stonnington,-37.8602,145.013,POINT(145.013 -37.8602),4249526.64516
Armadale,10/581 Orrong Rd,1,u,440000,SP,Jellis,18/03/2017,2017-03-18T00:00:00.000000Z,6.3,3143,1,1,1,0,53,1970,Stonnington,-37.8531,145.0115,POINT(145.0115 -37.8531),440694.200549
Armadale,7/579 Dandenong Rd,2,u,490000,PI,Ray,18/06/2016,2016-06-18T00:00:00.000000Z,6.3,3143,2,1,1,0,,1966,Stonnington,-37.8646,145.0247,POINT(145.0247 -37.8646),530279.621981
Armadale,14 New St,3,h,1300000,VB,Jellis,18/06/2016,2016-06-18T00:00:00.000000Z,6.3,3143,2,1,2,212,106,1900,Stonnington,-37.8542,145.0149,POINT(145.0149 -37.8542),1466775.72481
Armadale,6/51 Armadale St,2,u,704000,SP,Greg,19/11/2016,2016-11-19T00:00:00.000000Z,6.3,3143,2,1,1,0,74,1969,Stonnington,-37.8573,145.0186,POINT(145.0186 -37.8573),598467.859472
Armadale,12/41 Kooyong Rd,2,u,620000,VB,Marshall,19/11/2016,2016-11-19T00:00:00.000000Z,6.3,3143,3,1,1,0,98,1970,Stonnington,-37.8596,145.0198,POINT(145.0198 -37.8596),650427.796783
Armadale,63 Denbigh Rd,3,h,1900000,S,Marshall,22/05/2016,2016-05-22T00:00:00.000000Z,6.3,3143,3,1,2,328,108,1900,Stonnington,-37.8559,145.0158,POINT(145.0158 -37.8559),1598737.46711
Armadale,10/51 Armadale St,2,u,710000,S,Jellis,25/02/2017,2017-02-25T00:00:00.000000Z,6.3,3143,2,1,1,2471,80,1970,Stonnington,-37.8573,145.0186,POINT(145.0186 -37.8573),617764.288353
Armadale,2/377 Dandenong Rd,2,u,872000,S,Jellis,25/02/2017,2017-02-25T00:00:00.000000Z,6.3,3143,2,1,1,1194,,1953,Stonnington,-37.8604,145.0147,POINT(145.0147 -37.8604),635800.99155
Armadale,1/14 Denbigh Rd,2,u,598000,S,hockingstuart,25/02/2017,2017-02-25T00:00:00.000000Z,6.3,3143,2,1,1,0,88,1970,Stonnington,-37.8593,145.0156,POINT(145.0156 -37.8593),698499.214724
Armadale,75 Sutherland Rd,3,h,1285000,S,Marshall,25/02/2017,2017-02-25T00:00:00.000000Z,6.3,3143,3,1,2,186,80,1920,Stonnington,-37.8554,145.0173,POINT(145.0173 -37.8554),1444381.18281
Armadale,1/403 Dandenong Rd,2,u,520000,S,hockingstuart,27/06/2016,2016-06-27T00:00:00.000000Z,6.3,3143,1,1,1,0,76,1970,Stonnington,-37.8618,145.0183,POINT(145.0183 -37.8618),541294.712465
Armadale,44 Denbigh Rd,4,h,3625000,S,Jellis,27/11/2016,2016-11-27T00:00:00.000000Z,6.3,3143,4,1,2,709,251,1900,Stonnington,-37.8574,145.016,POINT(145.016 -37.8574),2615826.07024
Armadale,44 Hampden Rd,4,h,4200000,VB,Kay,27/11/2016,2016-11-27T00:00:00.000000Z,6.3,3143,4,3,3,563,333,2000,Stonnington,-37.8582,145.0138,POINT(145.0138 -37.8582),3848265.39503
Armadale,3/769 High St,3,t,1101000,S,Jellis,27/11/2016,2016-11-27T00:00:00.000000Z,6.3,3143,3,1,2,103,3,2000,Stonnington,-37.8542,145.0135,POINT(145.0135 -37.8542),758123.954765
Armadale,4 Mercer Rd,3,h,3512500,S,Marshall,27/11/2016,2016-11-27T00:00:00.000000Z,6.3,3143,3,2,2,617,285,1998,Stonnington,-37.8557,145.0264,POINT(145.0264 -37.8557),3273656.79279
Armadale,1/31 Mercer Rd,3,u,869000,S,Jellis,28/05/2016,2016-05-28T00:00:00.000000Z,6.3,3143,2,1,1,0,91,1940,Stonnington,-37.853,145.0264,POINT(145.0264 -37.853),814472.181938
Armadale,5/555 Orrong Rd,1,u,567000,S,hockingstuart,28/08/2016,2016-08-28T00:00:00.000000Z,6.3,3143,1,1,1,0,53,2013,Stonnington,-37.8549,145.0113,POINT(145.0113 -37.8549),449824.887174
Armadale,7/844 Malvern Rd,2,u,471500,S,Ray,30/07/2016,2016-07-30T00:00:00.000000Z,6.3,3143,2,1,1,0,,1980,Stonnington,-37.8503,145.0185,POINT(145.0185 -37.8503),610977.341769
Ascot Vale,30 Rothwell St,3,h,940000,S,Nelson,3/12/2016,2016-12-03T00:00:00.000000Z,5.9,3032,3,1,2,298,108,1920,Moonee Valley,-37.7777,144.9195,POINT(144.9195 -37.7777),1093620.13369
Ascot Vale,9/5 Rothwell St,2,u,467000,SP,Brad,3/12/2016,2016-12-03T00:00:00.000000Z,5.9,3032,2,1,1,0,62,1980,Moonee Valley,-37.7761,144.9201,POINT(144.9201 -37.7761),433983.977419
Ascot Vale,7 Francis St,3,h,1380000,SP,Nelson,4/03/2017,2017-03-04T00:00:00.000000Z,5.9,3032,3,2,2,277,174,1910,Moonee Valley,-37.7777,144.9221,POINT(144.9221 -37.7777),1357656.05771
Ascot Vale,2/21 Harold St,2,u,490000,VB,Jellis,4/03/2017,2017-03-04T00:00:00.000000Z,5.9,3032,2,1,1,423,62,1970,Moonee Valley,-37.7736,144.9015,POINT(144.9015 -37.7736),426186.651307
Ascot Vale,44 The Parade,4,h,1850000,S,Brad,4/03/2017,2017-03-04T00:00:00.000000Z,5.9,3032,4,3,1,478,270,1900,Moonee Valley,-37.7729,144.9179,POINT(144.9179 -37.7729),1756327.93109
Ascot Vale,97 Walter St,3,h,1284000,S,Woodards,4/03/2017,2017-03-04T00:00:00.000000Z,5.9,3032,3,1,2,623,,1938,Moonee Valley,-37.7758,144.9089,POINT(144.9089 -37.7758),1266921.3733
Ascot Vale,98 Epsom Rd,3,h,971000,SP,Nelson,4/06/2016,2016-06-04T00:00:00.000000Z,5.9,3032,3,2,2,285,128,1900,Moonee Valley,-37.775,144.9091,POINT(144.9091 -37.775),1037258.34638
Ascot Vale,8 Geddes St,2,h,710000,PI,Nelson,4/06/2016,2016-06-04T00:00:00.000000Z,5.9,3032,2,1,1,214,77,1890,Moonee Valley,-37.7776,144.9142,POINT(144.9142 -37.7776),778696.889869
Ascot Vale,75 Maribyrnong Rd,6,h,2425000,PI,Brad,4/06/2016,2016-06-04T00:00:00.000000Z,5.9,3032,6,3,2,1014,435,1887,Moonee Valley,-37.7721,144.9184,POINT(144.9184 -37.7721),2308984.17402
Ascot Vale,119 Roseberry St,2,h,750000,SP,Maddison,4/06/2016,2016-06-04T00:00:00.000000Z,5.9,3032,2,1,1,226,92,1920,Moonee Valley,-37.7745,144.9093,POINT(144.9093 -37.7745),809179.018539
Ascot Vale,10 Fenton St,2,h,1053000,S,Nelson,6/08/2016,2016-08-06T00:00:00.000000Z,5.9,3032,2,1,1,269,109,1900,Moonee Valley,-37.7748,144.929,POINT(144.929 -37.7748),953410.820487
Ascot Vale,10 McCully St,3,h,1377000,S,Nelson,6/08/2016,2016-08-06T00:00:00.000000Z,5.9,3032,3,1,1,417,168,1900,Moonee Valley,-37.7756,144.9208,POINT(144.9208 -37.7756),1346380.31032
Ascot Vale,120 Epsom Rd,3,h,970000,S,Brad,7/05/2016,2016-05-07T00:00:00.000000Z,5.9,3032,3,1,2,350,125,1904,Moonee Valley,-37.7759,144.91,POINT(144.91 -37.7759),994880.288092
Ascot Vale,63 Kent St,2,h,751000,PI,Nelson,7/05/2016,2016-05-07T00:00:00.000000Z,5.9,3032,2,1,1,118,79,1890,Moonee Valley,-37.7807,144.9288,POINT(144.9288 -37.7807),745912.126222
Ascot Vale,4 The Parade,2,h,950000,SP,Raine,7/05/2016,2016-05-07T00:00:00.000000Z,5.9,3032,2,1,1,173,102,1900,Moonee Valley,-37.7731,144.9206,POINT(144.9206 -37.7731),914415.897307
Ascot Vale,1/17 Epsom Rd,2,u,685000,S,Brad,7/11/2016,2016-11-07T00:00:00.000000Z,5.9,3032,2,1,2,228,90,1995,Moonee Valley,-37.7718,144.9066,POINT(144.9066 -37.7718),659313.688597
Ascot Vale,41 Monash St,3,h,1230000,S,Nelson,8/10/2016,2016-10-08T00:00:00.000000Z,5.9,3032,4,1,2,594,148,1960,Moonee Valley,-37.7819,144.9064,POINT(144.9064 -37.7819),1209262.42641
Ascot Vale,51 Francis St,2,h,770000,PI,Nelson,10/09/2016,2016-09-10T00:00:00.000000Z,5.9,3032,2,1,1,226,87,1900,Moonee Valley,-37.7774,144.9186,POINT(144.9186 -37.7774),824645.696215
Ascot Vale,33 Dalgety Dr,3,h,960000,S,Walshe,10/12/2016,2016-12-10T00:00:00.000000Z,5.9,3032,3,2,2,229,,2011,Moonee Valley,-37.7778,144.9065,POINT(144.9065 -37.7778),1041554.58135
Ascot Vale,12 Mirams St,4,h,890000,SP,Raine,10/12/2016,2016-12-10T00:00:00.000000Z,5.9,3032,4,1,1,300,185,1890,Moonee Valley,-37.7766,144.9143,POINT(144.9143 -37.7766),1374697.67232
Ascot Vale,78 The Parade,3,h,1440000,S,Nelson,11/02/2017,2017-02-11T00:00:00.000000Z,5.9,3032,3,1,1,487,131,1900,Moonee Valley,-37.7725,144.9146,POINT(144.9146 -37.7725),1271069.75064
Ascot Vale,24/54 Epsom Rd,2,u,450000,VB,Nelson,12/11/2016,2016-11-12T00:00:00.000000Z,5.9,3032,2,1,1,0,,2010,Moonee Valley,-37.7731,144.9074,POINT(144.9074 -37.7731),505605.354678
Ascot Vale,2 Farncomb St,3,h,801000,S,Jellis,12/11/2016,2016-11-12T00:00:00.000000Z,5.9,3032,3,1,2,431,,1950,Moonee Valley,-37.781,144.9207,POINT(144.9207 -37.781),1067080.6247
Ascot Vale,26 Newsom St,3,h,1000000,PI,Brad,12/11/2016,2016-11-12T00:00:00.000000Z,5.9,3032,3,2,2,440,120,1955,Moonee Valley,-37.7746,144.9031,POINT(144.9031 -37.7746),999070.94642
Ascot Vale,8 Pentland St,3,h,1435000,S,Nelson,12/11/2016,2016-11-12T00:00:00.000000Z,5.9,3032,3,2,2,532,147,1950,Moonee Valley,-37.7737,144.904,POINT(144.904 -37.7737),1250538.00764
Ascot Vale,8/129 The Parade,1,u,390000,S,Alexkarbon,12/11/2016,2016-11-12T00:00:00.000000Z,5.9,3032,1,1,1,0,58,1972,Moonee Valley,-37.7723,144.9094,POINT(144.9094 -37.7723),379989.484946
Ascot Vale,52 Monash St,3,h,1425000,PI,Jellis,13/08/2016,2016-08-13T00:00:00.000000Z,5.9,3032,3,2,2,495,139,1920,Moonee Valley,-37.7821,144.9055,POINT(144.9055 -37.7821),1309728.79089
Ascot Vale,58 Fenton St,4,h,1340000,S,Nelson,14/05/2016,2016-05-14T00:00:00.000000Z,5.9,3032,3,2,2,683,232,1978,Moonee Valley,-37.775,144.932,POINT(144.932 -37.775),1552483.79971
Ascot Vale,70 Munro St,3,h,955000,S,Brad,14/05/2016,2016-05-14T00:00:00.000000Z,5.9,3032,3,1,1,263,117,1910,Moonee Valley,-37.7753,144.9116,POINT(144.9116 -37.7753),941920.785689
Ascot Vale,125 Epsom Rd,4,h,1100000,VB,Nelson,15/10/2016,2016-10-15T00:00:00.000000Z,5.9,3032,4,2,5,559,195,1920,Moonee Valley,-37.7791,144.9136,POINT(144.9136 -37.7791),1405209.4245
Ascot Vale,3/28 Ormond Rd,2,u,432000,S,Biggin,15/10/2016,2016-10-15T00:00:00.000000Z,5.9,3032,2,1,1,0,62,1978,Moonee Valley,-37.773,144.9303,POINT(144.9303 -37.773),440159.014853
Ascot Vale,7 Angler Pde,4,h,1640000,S,Raine,16/04/2016,2016-04-16T00:00:00.000000Z,5.9,3032,4,3,2,562,204,1890,Moonee Valley,-37.782,144.903,POINT(144.903 -37.782),1658299.17503
Ascot Vale,26 Ayr St,6,h,1430000,S,Nelson,16/04/2016,2016-04-16T00:00:00.000000Z,5.9,3032,4,2,1,461,286,1900,Moonee Valley,-37.78,144.9295,POINT(144.9295 -37.78),1694532.2467
Ascot Vale,2/127 Epsom Rd,2,u,610000,SP,Brad,16/04/2016,2016-04-16T00:00:00.000000Z,5.9,3032,2,1,1,301,104,1995,Moonee Valley,-37.7791,144.914,POINT(144.914 -37.7791),610344.836081
Ascot Vale,57 The Parade,3,h,940000,S,Nelson,16/04/2016,2016-04-16T00:00:00.000000Z,5.9,3032,3,3,1,491,127,1950,Moonee Valley,-37.7727,144.9136,POINT(144.9136 -37.7727),1029156.0946
Ascot Vale,62 Mirams St,3,h,890000,SP,Brad,16/07/2016,2016-07-16T00:00:00.000000Z,5.9,3032,3,1,1,242,110,1920,Moonee Valley,-37.7765,144.9114,POINT(144.9114 -37.7765),940773.582551
Ascot Vale,67 Hurtle St,3,h,1180000,SP,Brad,17/09/2016,2016-09-17T00:00:00.000000Z,5.9,3032,3,2,2,617,149,1930,Moonee Valley,-37.7742,144.906,POINT(144.906 -37.7742),1307189.11167
Ascot Vale,95 Walter St,4,h,1480000,S,Raine,17/09/2016,2016-09-17T00:00:00.000000Z,5.9,3032,4,2,2,597,180,1939,Moonee Valley,-37.7757,144.9088,POINT(144.9088 -37.7757),1457473.15609
Ascot Vale,3/8 Walter St,2,t,865000,SP,Nelson,18/03/2017,2017-03-18T00:00:00.000000Z,5.9,3032,2,2,1,146,132,2015,Moonee Valley,-37.7713,144.9038,POINT(144.9038 -37.7713),803748.146694
Ascot Vale,2/225 Maribyrnong Rd,2,t,705000,S,Brad,18/06/2016,2016-06-18T00:00:00.000000Z,5.9,3032,2,2,1,113,,1998,Moonee Valley,-37.7712,144.9088,POINT(144.9088 -37.7712),749012.88261
Ascot Vale,12/9 Milton St,2,u,442000,S,Alexkarbon,18/06/2016,2016-06-18T00:00:00.000000Z,5.9,3032,2,1,1,0,62,1975,Moonee Valley,-37.7733,144.9219,POINT(144.9219 -37.7733),425471.703326
Ascot Vale,21A Geddes St,3,h,1037500,S,Alexkarbon,19/11/2016,2016-11-19T00:00:00.000000Z,5.9,3032,3,1,2,506,110,1920,Moonee Valley,-37.7779,144.9133,POINT(144.9133 -37.7779),1208531.79456
Ascot Vale,1/20 Newsom St,3,t,1050000,S,Jellis,19/11/2016,2016-11-19T00:00:00.000000Z,5.9,3032,3,2,2,318,160,2013,Moonee Valley,-37.7744,144.9035,POINT(144.9035 -37.7744),998375.288753
Ascot Vale,4/27 Roseberry St,2,u,440000,S,McDonald,19/11/2016,2016-11-19T00:00:00.000000Z,5.9,3032,2,1,1,0,65,1970,Moonee Valley,-37.7749,144.9137,POINT(144.9137 -37.7749),423495.311707
Ascot Vale,43 Bloomfield Rd,4,h,1430000,S,Nelson,22/05/2016,2016-05-22T00:00:00.000000Z,5.9,3032,4,2,0,418,158,1900,Moonee Valley,-37.7766,144.9187,POINT(144.9187 -37.7766),1308561.93997
Ascot Vale,21 Middle St,3,h,1130000,S,Nelson,23/04/2016,2016-04-23T00:00:00.000000Z,5.9,3032,3,2,1,272,157,1900,Moonee Valley,-37.7774,144.928,POINT(144.928 -37.7774),1193059.1795
Ascot Vale,78 Francis St,3,h,1135000,S,Brad,24/09/2016,2016-09-24T00:00:00.000000Z,5.9,3032,3,1,1,296,104,1910,Moonee Valley,-37.777,144.9176,POINT(144.9176 -37.777),1048983.53793
Ascot Vale,25 Geddes St,4,h,950000,PI,Nelson,24/09/2016,2016-09-24T00:00:00.000000Z,5.9,3032,4,2,1,298,147,1920,Moonee Valley,-37.7778,144.9131,POINT(144.9131 -37.7778),1166573.2184
Ascot Vale,18/54 Epsom Rd,2,u,390000,PI,Jellis,25/02/2017,2017-02-25T00:00:00.000000Z,5.9,3032,2,1,1,1957,69,2012,Moonee Valley,-37.7731,144.9074,POINT(144.9074 -37.7731),440439.252897
Ascot Vale,15 Mirams St,4,h,1345000,S,Jellis,25/02/2017,2017-02-25T00:00:00.000000Z,5.9,3032,4,1,1,552,155,1920,Moonee Valley,-37.7769,144.9138,POINT(144.9138 -37.7769),1378028.34462
Ascot Vale,44 Walter St,3,h,1381500,S,Barry,25/02/2017,2017-02-25T00:00:00.000000Z,5.9,3032,3,2,2,416,168,1900,Moonee Valley,-37.7727,144.9055,POINT(144.9055 -37.7727),1421229.89426
Ascot Vale,25 Dalgety Dr,3,h,940000,S,Jellis,26/07/2016,2016-07-26T00:00:00.000000Z,5.9,3032,3,2,2,285,172,2011,Moonee Valley,-37.7778,144.9061,POINT(144.9061 -37.7778),1161742.64238
Ascot Vale,7 Dalgety Dr,3,h,995000,S,Nelson,26/07/2016,2016-07-26T00:00:00.000000Z,5.9,3032,3,2,1,314,177,2010,Moonee Valley,-37.7778,144.9042,POINT(144.9042 -37.7778),1165615.34225
Ascot Vale,6 Waller Ct,3,h,786000,S,Brad,26/07/2016,2016-07-26T00:00:00.000000Z,5.9,3032,3,2,1,576,120,1940,Moonee Valley,-37.7816,144.9217,POINT(144.9217 -37.7816),1036745.87218
Ascot Vale,17 Ascot St,2,h,705000,PI,Nelson,27/06/2016,2016-06-27T00:00:00.000000Z,5.9,3032,2,1,3,252,108,1910,Moonee Valley,-37.7825,144.9206,POINT(144.9206 -37.7825),947391.978492
Ascot Vale,73 Kent St,2,h,760000,PI,Nelson,27/06/2016,2016-06-27T00:00:00.000000Z,5.9,3032,2,1,1,124,77,1900,Moonee Valley,-37.7807,144.9285,POINT(144.9285 -37.7807),742415.715497
Ascot Vale,9/129 The Parade,3,u,487500,S,Hodges,27/06/2016,2016-06-27T00:00:00.000000Z,5.9,3032,3,1,3,0,,1972,Moonee Valley,-37.7723,144.9094,POINT(144.9094 -37.7723),556106.427612
Ascot Vale,1 East St,3,t,1000000,S,Nelson,27/11/2016,2016-11-27T00:00:00.000000Z,5.9,3032,3,2,2,200,144,2003,Moonee Valley,-37.7766,144.9277,POINT(144.9277 -37.7766),963261.030509
Ascot Vale,32 Geddes St,4,h,1110000,PI,Nelson,27/11/2016,2016-11-27T00:00:00.000000Z,5.9,3032,4,2,1,349,,1920,Moonee Valley,-37.7775,144.913,POINT(144.913 -37.7775),1232474.23916
Ascot Vale,1 Bloomfield Rd,3,h,1305000,S,Barry,28/05/2016,2016-05-28T00:00:00.000000Z,5.9,3032,2,1,1,278,166,1900,Moonee Valley,-37.7768,144.9223,POINT(144.9223 -37.7768),1291197.83201
Ascot Vale,58 Bloomfield Rd,3,h,1215000,S,Stockdale,28/08/2016,2016-08-28T00:00:00.000000Z,5.9,3032,3,1,1,452,175,1960,Moonee Valley,-37.7762,144.9174,POINT(144.9174 -37.7762),1267862.93089
Ascot Vale,1/91 Epsom Rd,2,u,545000,S,Nelson,28/08/2016,2016-08-28T00:00:00.000000Z,5.9,3032,2,1,2,194,71,1900,Moonee Valley,-37.7772,144.9118,POINT(144.9118 -37.7772),562792.031347
Ascot Vale,5 Doncaster St,4,h,1705000,S,Jellis,30/07/2016,2016-07-30T00:00:00.000000Z,5.9,3032,4,2,4,598,273,2012,Moonee Valley,-37.7774,144.9104,POINT(144.9104 -37.7774),1737675.91817
Ashburton,61 Dent St,4,h,2650000,S,Marshall,3/09/2016,2016-09-03T00:00:00.000000Z,11.0,3147,4,3,2,753,399,2015,Boroondara,-37.8669,145.0767,POINT(145.0767 -37.8669),2822640.06511
Ashburton,69 Albion Rd,3,h,1670000,S,Jellis,3/12/2016,2016-12-03T00:00:00.000000Z,11.0,3147,3,2,2,599,220,1930,Boroondara,-37.8673,145.0688,POINT(145.0688 -37.8673),1837878.25855
Ashburton,3/39 Solway St,3,t,2050000,S,Fletchers,3/12/2016,2016-12-03T00:00:00.000000Z,11.0,3147,3,3,4,310,315,2014,Boroondara,-37.874,145.0714,POINT(145.0714 -37.874),2035505.96332
Ashburton,101/218 High St,2,u,500000,VB,Fletchers,4/03/2017,2017-03-04T00:00:00.000000Z,11.0,3147,2,1,1,710,,2010,Boroondara,-37.8636,145.0794,POINT(145.0794 -37.8636),573579.94336
Ashburton,3 Dunlop St,3,h,1555000,S,Jellis,4/06/2016,2016-06-04T00:00:00.000000Z,11.0,3147,3,2,2,731,149,1935,Boroondara,-37.8666,145.0676,POINT(145.0676 -37.8666),1684017.19565
Ashburton,16a Nicholas St,3,h,1100000,PI,Marshall,8/10/2016,2016-10-08T00:00:00.000000Z,11.0,3147,3,3,2,276,178,2004,Boroondara,-37.8699,145.0778,POINT(145.0778 -37.8699),1502080.87768
Ashburton,5 Nicholas St,3,h,1337000,S,Buxton,8/10/2016,2016-10-08T00:00:00.000000Z,11.0,3147,3,1,2,583,112,1950,Boroondara,-37.8685,145.0786,POINT(145.0786 -37.8685),1414125.75971
Ashburton,115 Ashburn Gr,8,h,2950000,S,hockingstuart,10/09/2016,2016-09-10T00:00:00.000000Z,11.0,3147,9,7,4,1472,618,2009,Boroondara,-37.8729,145.0788,POINT(145.0788 -37.8729),3363237.60022
Ashburton,33 Eleanor St,4,h,2215000,SP,Marshall,10/09/2016,2016-09-10T00:00:00.000000Z,11.0,3147,4,2,1,681,,1940,Boroondara,-37.8612,145.0858,POINT(145.0858 -37.8612),1718866.20753
